Obj1,Obj2
20.6,0.6534725405313642
25.3,0.11617425086990303
32.5,0.0030303030303030303
28.8,0.021731716559302765
21.6,0.398596994792647
24.2,0.17034106071062594
24.7,0.13023572401833275
21.2,0.4490840820760729
25.0,0.11884295575599926
24.9,0.11983413848631239
21.8,0.39518398268398275
31.9,0.003125
20.9,0.5185114975884259
21.1,0.4954352614078014
22.2,0.2952395811663546
22.7,0.240036231884058
28.2,0.02511930199430199
21.9,0.3379726688262158
28.5,0.021957671957671954
24.4,0.15031159420289855
25.9,0.07188502238502237
29.5,0.00978494623655914
26.6,0.04989560439560439
33.3,0.0
30.6,0.006559139784946236
23.2,0.20987747035573126
26.2,0.0627008547008547
25.4,0.11133787227265488
23.8,0.18818219461697722
26.9,0.04925617166996477
29.1,0.01814019314019314
28.0,0.03628198110956732
28.1,0.029015971257350566
25.5,0.08476359469837731
23.6,0.19017852437417654
24.5,0.14998868844521018
27.1,0.04873260073260073
22.5,0.24866836062488237
30.1,0.006573275862068966
25.7,0.0759957264957265
29.2,0.017027120080512735
27.4,0.048615146028939134
22.1,0.30789747590319677
20.7,0.535649574995382
25.2,0.11811442904921166
23.5,0.1903620365142104
21.4,0.4127140149451362
23.9,0.17245454545454542
24.8,0.1280761460761461
24.3,0.16251839464882942
27.6,0.03684615384615385
21.3,0.44655710422300815
31.2,0.0032258064516129032
24.6,0.1455989010989011
