Obj1,Obj2
28.5,0.007142857142857143
27.9,0.018846560846560844
29.5,0.0032258064516129032
28.2,0.010714285714285714
28.9,0.0034482758620689655
27.4,0.02340740740740741
27.5,0.022814814814814816
28.1,0.010978835978835979
30.6,0.0030303030303030303
25.9,0.06252519893899204
27.6,0.021652918292517843
28.0,0.011396011396011397
27.7,0.02162589645348266
26.6,0.030242572242572242
26.6,0.030242572242572242
30.2,0.003125
26.0,0.058445426859219975
31.1,0.0029411764705882353
26.2,0.0497924297924298
26.3,0.03840431981811292
26.4,0.038067155067155065
27.0,0.02582312323691634
26.7,0.02667114367114367
26.9,0.026231176231176233
27.2,0.02554839796219106
26.1,0.05422890264269575
26.5,0.03037484737484737
