Obj1,Obj2
21.8,0.43210250860250865
26.9,0.007407407407407407
23.0,0.2013081121776774
23.4,0.1609479578392622
26.5,0.01553846153846154
24.5,0.07505797101449274
23.5,0.15999472990777336
23.9,0.12111426978818282
22.2,0.273244871070958
24.1,0.10893478260869564
24.7,0.05333333333333333
23.3,0.17238603425559945
24.2,0.09395191040843215
26.0,0.019692307692307693
23.2,0.17435770750988142
22.0,0.3056277056277056
22.8,0.2108534726143422
26.6,0.01154985754985755
23.7,0.14244927536231883
25.9,0.019846153846153847
23.8,0.12989789196310936
24.3,0.08372463768115941
25.8,0.028370370370370372
24.0,0.11835507246376811
27.0,0.0
22.6,0.23635657820440428
25.1,0.04159810479375696
26.7,0.007846153846153846
25.0,0.04851282051282051
25.6,0.03171652421652422
25.5,0.03659476031215162
23.6,0.15200724637681157
22.5,0.266978354978355
25.2,0.040463706181097486
23.1,0.1878913043478261
25.4,0.03712772734511865
22.7,0.2285455486542443
25.7,0.031101139601139603
24.6,0.06690579710144927
