Obj1,Obj2
23.4,0.16562516469038208
24.2,0.08461594202898551
22.7,0.2458201581027668
25.2,0.04066666666666666
26.7,0.0
26.0,0.007692307692307693
24.0,0.10763894800851322
24.6,0.057876811594202895
23.0,0.20548061358930925
25.3,0.028166666666666666
22.9,0.22577912667043104
23.8,0.10993741765480895
24.4,0.07578260869565218
22.8,0.22900432900432902
22.1,0.313167701863354
22.0,0.40963040582605803
26.2,0.007571428571428571
23.1,0.18977075098814228
24.5,0.07551672240802676
25.7,0.011846153846153848
24.1,0.09681987577639752
23.2,0.1819193487671748
22.4,0.26677206851119895
23.6,0.133694942738421
26.7,0.0
26.4,0.0037037037037037034
23.5,0.1508234519104084
22.5,0.2632505175983437
25.4,0.024025641025641024
25.1,0.04482125603864734
25.5,0.020833333333333332
25.6,0.016037037037037037
24.7,0.05407079152731327
23.3,0.1742428006775833
25.0,0.0490819397993311
25.4,0.024025641025641024
