Obj1,Obj2
26.0,0.06592121033500344
28.7,0.030921316560916113
24.0,0.15804672139454748
26.3,0.05815296198054819
22.5,0.2627569169960474
28.6,0.03822119708660309
23.5,0.18837920774877298
23.2,0.2103056653491436
26.6,0.04933211233211233
22.4,0.27786561264822135
23.0,0.24502635046113305
22.0,0.31929230190099755
25.4,0.08996822742474916
20.3,0.5814670734808034
23.1,0.2270158102766798
21.6,0.36633728590250325
25.7,0.06785710777090086
24.3,0.13910042453520716
21.0,0.4444090380760861
25.3,0.09823722815027162
21.2,0.4297664616085669
22.9,0.2505457682414204
22.2,0.3076604554865424
27.2,0.04620960520960521
24.8,0.10638461538461537
23.7,0.18254743083003952
20.6,0.5160254390918005
21.8,0.3424849425936382
23.4,0.1905118577075099
21.9,0.3351462450592886
25.5,0.079999557913351
21.4,0.4034521613652048
25.9,0.06656593406593407
21.3,0.41599406124005667
24.4,0.1330805152979066
24.1,0.14590989606206997
25.0,0.10043589743589743
24.6,0.11318737060041406
