Obj1,Obj2
27.1,0.035063085063085066
22.0,0.2596631648290687
24.8,0.09546943796943796
23.0,0.19251976284584982
23.1,0.19051515151515153
21.6,0.3041469038208168
22.6,0.21445981554677207
22.8,0.20829710144927532
25.0,0.07277591973244146
23.8,0.12723188405797103
22.7,0.21347167325428193
26.3,0.04297150997150997
20.4,0.5291430569176565
24.3,0.11405564001216176
27.5,0.030219780219780223
23.7,0.1541430976430976
23.3,0.1655207039337474
22.1,0.25795219273480147
22.3,0.23740725331114346
25.5,0.06423076923076923
25.7,0.048633469589991325
22.9,0.19351900997553173
24.4,0.09972463768115943
21.0,0.3710706113108859
21.8,0.28859683794466406
20.5,0.47672555895668023
21.4,0.33260342555994726
22.5,0.22764398644833425
21.2,0.3485817805383023
20.7,0.3922631007884744
26.4,0.036800136256658
23.2,0.18069311123658946
23.5,0.1563105807236242
