Obj1,Obj2
25.3,0.02835897435897436
25.3,0.02835897435897436
20.9,0.43834472544998854
25.7,0.01217948717948718
23.4,0.12544466403162058
26.3,0.0
24.6,0.04971014492753623
25.6,0.016179487179487178
23.7,0.0908596837944664
25.0,0.03267948717948717
22.2,0.24565217391304345
23.6,0.1068840579710145
25.1,0.032525641025641025
24.9,0.03669230769230769
25.2,0.0325
25.4,0.020025641025641024
21.3,0.36783643892339546
24.6,0.04971014492753623
22.9,0.17201910408432147
26.0,0.008012820512820512
20.7,0.45062780468958963
22.6,0.2031314699792961
24.1,0.06305797101449276
21.1,0.4052356269461533
21.2,0.3785562721031829
23.8,0.08858695652173912
25.8,0.008333333333333333
22.5,0.2118271221532091
23.5,0.11185770750988142
20.6,0.5025782836537985
21.0,0.41304974392502986
23.3,0.12781422924901187
24.8,0.03701282051282051
21.7,0.3022369659326181
22.3,0.23768821757952194
22.4,0.21792490118577076
22.0,0.2742391304347826
23.0,0.16569499341238472
26.1,0.007692307692307693
21.8,0.2978077357425183
24.3,0.05472463768115941
23.2,0.13568840579710145
21.9,0.28035949557688683
22.1,0.2668544137022398
23.9,0.07626811594202898
21.5,0.3332874181501184
22.7,0.18583662714097496
21.4,0.3464719357682745
23.1,0.1550496894409938
22.8,0.17732213438735175
