Obj1,Obj2
23.5,0.15325296442687747
25.2,0.024333333333333335
26.3,0.0
23.9,0.12362151616499444
24.7,0.05861426978818283
24.2,0.0894828722002635
23.6,0.1492121212121212
24.8,0.0445
22.9,0.2982392148913888
25.8,0.007692307692307693
26.0,0.0038461538461538464
26.3,0.0
25.0,0.02971014492753623
25.5,0.01217948717948718
26.3,0.0
23.3,0.19151646903820818
24.5,0.06811690483429614
25.3,0.020333333333333335
23.1,0.24248607189911536
23.4,0.18814229249011855
24.0,0.1103840579710145
24.4,0.07466666666666666
23.0,0.275474025974026
25.7,0.012
23.2,0.2381120835686053
26.1,0.0035714285714285713
22.7,0.2988962414397197
24.3,0.08553623188405798
25.1,0.024666666666666663
23.8,0.13354839363535015
